::ffff:127.0.0.1 - - [28/Jul/2026 13:27:09] "HEAD / HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 14:36:44] "GET /assets/iron-watering-can.png HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 14:36:44] "GET /assets/farming.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 14:36:44] "GET /assets/copper-watering-can.png HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 14:36:44] "GET /assets/iridium-watering-can.png HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 14:36:44] "GET /assets/gold-watering-can.png HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 14:36:44] "GET /assets/watering-can.png HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 14:36:59] "GET /?layout=33 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 14:36:59] "GET /path-highlight-coordinates.json HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 15:06:07] "GET /?layout=33 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 15:06:08] "GET /styles.css?v=124 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 15:06:08] "GET /assets/villagers-480.webp HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 15:06:12] "GET /path-highlight-coordinates.json HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:37] "GET /?layout=33 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:37] "GET /dice-roller.css?v=7 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:37] "GET /styles.css?v=124 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/site-header.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/cat-token.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/dog-token.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/fishing.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/game-board.jpg?v=5 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-forageable-back.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/dice-stardrop.png?v=3 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-tree-tile.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/villagers-480.webp HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/dice-heart.png?v=3 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/dice-junimo.png?v=3 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /dice-roller.js?v=11 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /app.js?v=89 HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/fishing-pawn.svg?v=20 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /path-highlight-coordinates.json HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-last-day-front.png?v=2 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-season-card-1.png?v=2 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-season-card-2.png?v=2 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-season-card-4.png?v=2 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-season-card-3.png?v=2 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-fiber.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-leek-3.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-horseradish-3.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-horseradish-2.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-daffodil-2.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-daffodil-1.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-leek-2.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-stone-1.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-stone-2.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-forageable-tree-2.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-forageable-tree-1.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-wood.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-last-day-back.png?v=2 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/spring-season-card-back.png?v=2 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/iridium-rod.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/fiberglass-rod.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/bamboo-rod.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:38] "GET /assets/training-rod.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:43] "GET /assets/foraging-pawn.svg?v=20 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:43] "GET /assets/mining-pawn.svg?v=20 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:38:43] "GET /assets/farming-pawn.svg?v=20 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:43:53] "GET /assets/animal-dice-cow.png?v=1 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:43:53] "GET /assets/animal-dice-chicken.png?v=1 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:43:53] "GET /assets/animal-dice-duck.png?v=1 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:43:53] "GET /assets/animal-dice-sheep.png?v=1 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:43:53] "GET /assets/animal-dice-rabbit.png?v=1 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:43:53] "GET /assets/animal-dice-goat.png?v=1 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:44:05] "GET /?layout=33 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:44:06] "GET /path-highlight-coordinates.json HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:44:29] "GET /?layout=33 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:44:29] "GET /path-highlight-coordinates.json HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:44:40] "GET /?layout=33 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:44:40] "GET /path-highlight-coordinates.json HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:45:00] "GET /?layout=33 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:45:00] "GET /path-highlight-coordinates.json HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:52:47] "GET /path-highlight-coordinates.json HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:54:24] "GET /?layout=33 HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:54:24] "GET /dice-roller.js?v=12 HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:54:24] "GET /path-highlight-coordinates.json HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:56:21] "GET /?layout=33 HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:56:21] "GET /dice-roller.js?v=13 HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:56:22] "GET /path-highlight-coordinates.json HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:57:29] "GET /?layout=33 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:57:29] "GET /dice-roller.js?v=13 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:57:29] "GET /path-highlight-coordinates.json HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:58:00] "GET /?layout=33 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:58:00] "GET /dice-roller.js?v=13 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:58:00] "GET /path-highlight-coordinates.json HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:58:04] "GET /assets/foraging.jpg HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:58:04] "GET /assets/iridium-hoe.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:58:04] "GET /assets/gold-hoe.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:58:04] "GET /assets/iron-hoe.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:58:04] "GET /assets/copper-hoe.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 21:58:04] "GET /assets/hoe.png HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 22:09:19] "GET /?layout=33 HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 22:09:19] "GET /dice-roller.js?v=13 HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 22:09:19] "GET /assets/dice-stardrop.png?v=4 HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 22:09:19] "GET /assets/dice-heart.png?v=4 HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 22:09:19] "GET /assets/dice-junimo.png?v=4 HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 22:09:19] "GET /path-highlight-coordinates.json HTTP/1.1" 200 -
::ffff:127.0.0.1 - - [28/Jul/2026 22:09:44] "GET /?layout=33 HTTP/1.1" 304 -
::ffff:127.0.0.1 - - [28/Jul/2026 22:09:44] "GET /path-highlight-coordinates.json HTTP/1.1" 200 -
